Year;Factor;0.4;5.9;10.14;15.19;20.24;25.29;30.34;35.39;40.44;45.49;50.54;55.59;60.64;65.69;70.74;75.79;80 and over;Total
1948;Male;0;0;0;0;0;1;0;5;6;7;13;25;28;32;50;37;22;226
1948;Female;0;0;0;0;0;0;0;2;4;0;5;4;10;15;21;27;21;109
1948;Total;0;0;0;0;0;1;0;7;10;7;18;29;38;47;71;64;43;335
1949;Male;0;0;0;0;0;1;1;2;2;3;10;17;35;39;56;38;22;226
1949;Female;0;0;0;0;0;2;0;1;0;1;7;7;18;29;24;24;21;134
1949;Total;0;0;0;0;0;3;1;3;2;4;17;24;53;68;80;62;43;360
1950;Male;0;0;0;0;0;0;0;2;2;7;17;34;39;52;68;45;32;297
1950;Female;0;0;0;0;1;1;1;0;2;6;3;12;8;33;25;28;27;147
1950;Total;0;0;0;0;0;1;1;2;4;13;20;46;47;85;93;73;59;444
1951;Male;0;0;0;0;0;2;2;1;2;10;17;30;31;48;78;50;37;308
1951;Female;0;0;0;0;0;0;0;0;2;8;9;7;19;28;34;28;29;164
1951;Total;0;0;0;0;0;2;2;1;4;18;26;37;50;76;112;78;66;472
1952;Male;0;0;0;0;0;1;0;1;4;2;12;17;27;46;45;51;31;237
1952;Female;0;0;0;0;0;0;0;0;4;8;9;9;17;22;26;33;25;153
1952;Total;0;0;0;0;0;1;0;1;8;10;21;26;44;68;71;84;56;390
1953;Male;0;0;0;0;0;1;1;0;2;7;18;20;31;53;65;60;31;287
1953;Female;0;0;0;0;0;1;0;3;0;3;5;11;13;11;43;37;32;159
1953;Total;0;0;0;0;0;2;1;1;2;10;23;31;44;64;108;97;63;446
1954;Male;0;0;0;0;0;0;0;2;4;12;16;7;28;45;43;46;36;237
1954;Female;0;0;0;0;0;2;2;1;6;4;7;11;16;25;42;30;29;175
1954;Total;0;0;0;0;0;1;1;3;10;16;23;18;44;70;85;76;65;412
1955;Male;0;0;0;0;0;0;0;0;3;10;11;28;22;45;42;46;39;246
1955;Female;0;0;0;0;0;1;2;2;6;3;6;10;14;28;34;40;44;190
1955;Total;0;0;0;0;0;1;2;2;9;13;17;38;36;73;76;86;83;436
1956;Male;0;0;0;0;0;0;0;2;11;5;7;16;21;49;59;48;28;243
1956;Female;0;0;0;0;1;1;3;1;2;6;8;13;17;16;40;30;36;174
1956;Total;0;0;0;0;0;1;1;3;13;11;15;29;38;65;99;78;64;417
1957;Male;0;0;0;0;0;0;0;0;3;5;15;17;40;38;47;47;46;258
1957;Female;0;0;0;0;0;0;0;0;1;5;6;6;12;19;20;24;40;133
1957;Total;0;0;0;0;0;0;0;0;4;10;21;23;52;57;67;71;86;391
1958;Male;0;0;0;0;0;1;0;1;1;12;14;25;17;36;65;50;45;267
1958;Female;0;0;0;0;0;0;0;2;2;0;3;6;10;31;29;32;48;161
1958;Total;0;0;0;0;0;1;0;3;3;10;17;31;27;67;94;82;93;428
1959;Male;0;0;0;0;2;1;2;4;3;10;17;18;19;34;42;46;47;245
1959;Female;0;0;0;0;0;0;0;1;2;1;0;7;10;17;29;29;36;132
1959;Total;0;0;0;0;2;1;2;5;5;11;17;25;29;51;71;75;83;377
1960;Male;0;0;0;1;0;0;0;2;3;5;16;19;29;31;56;45;36;243
1960;Female;0;0;0;0;0;0;0;2;1;4;6;13;7;20;28;36;36;152
1960;Total;0;0;0;0;0;0;0;4;4;9;22;32;36;51;84;81;72;395
1961;Male;0;0;0;0;0;0;1;1;1;4;15;26;31;27;39;52;49;245
1961;Female;0;0;0;0;1;1;0;1;2;3;6;3;13;11;22;38;36;137
1961;Total;0;0;0;0;1;0;1;2;3;7;21;29;44;38;61;90;85;382
1962;Male;0;0;0;0;0;0;0;3;2;1;17;23;23;34;33;53;42;231
1962;Female;0;0;0;0;0;0;0;2;3;3;3;7;16;10;26;41;37;148
1962;Total;0;0;0;0;0;0;0;5;5;4;20;30;39;44;59;94;79;379
1963;Male;0;0;0;1;2;0;1;5;4;4;12;9;30;34;38;44;47;231
1963;Female;0;0;0;0;0;0;0;2;1;3;3;4;10;19;25;31;32;128
1963;Total;0;0;0;0;1;0;1;7;5;7;15;13;40;53;63;75;79;359
1964;Male;0;0;0;0;0;0;0;1;2;5;19;22;41;26;25;33;46;219
1964;Female;0;0;0;0;0;0;1;0;2;1;6;5;3;21;26;31;36;132
1964;Total;0;0;0;0;0;0;0;1;4;6;25;27;44;47;51;64;82;351
1965;Male;0;0;0;1;0;1;0;1;3;12;6;17;22;34;34;46;40;217
1965;Female;0;0;0;0;0;1;1;1;3;0;6;8;11;15;25;24;47;140
1965;Total;0;0;0;0;0;2;1;2;6;11;12;25;33;49;59;70;87;357
1966;Male;0;0;0;0;0;1;1;3;2;7;10;21;33;32;30;33;50;223
1966;Female;0;0;0;0;0;0;1;0;1;6;6;11;14;14;20;22;40;135
1966;Total;0;0;0;0;0;1;2;3;3;13;16;32;47;46;50;55;90;358
1967;Male;0;0;0;0;0;0;1;3;0;8;9;20;33;34;38;39;43;228
1967;Female;0;0;0;0;0;0;0;0;7;2;5;3;7;16;17;26;39;122
1967;Total;0;0;0;0;0;0;1;3;7;10;14;23;40;50;55;65;82;350
1968;Male;0;0;0;0;0;1;0;2;5;7;16;19;28;25;40;33;38;214
1968;Female;0;0;0;1;0;0;2;2;1;1;4;7;10;12;25;18;38;121
1968;Total;0;0;0;1;0;1;2;4;6;8;20;26;38;37;65;51;76;335
